item_id,user_id,Norm_Rating,user_id_encoded
730,1136579070,1.0,6
730,Giggle_Fart,1.0,1634
730,76561198083594288,0.5,1042
730,DisIsHardCore,1.0,1553
730,henarky,1.0,2462
730,76561198027925839,1.0,202
730,thisurlisaspah,0.0,2900
730,quillomanar,0.5,2759
730,ngamerftw,0.5,2678
730,76561198124366634,1.0,1343
730,IgorHM,1.0,1683
730,76561198086140906,0.0,1092
730,jelousy,1.0,2512
730,76561198076235306,0.0,914
730,76561198070637637,1.0,776
730,Kennyqueso,0.5,1739
730,76561198054746815,0.5,482
730,fameplays,0.5,2383
730,76561198034284348,1.0,235
730,animobeda,1.0,2196
730,Marcosvfv,0.0,1802
730,76561198088918807,0.75,1129
730,MissVioletVi,1.0,1821
730,76561198077072857,0.5,930
730,moxxi2050,1.0,2648
730,elnixo,0.0,2371
730,76561198128831320,1.0,1350
730,2547887,0.5,17
730,Loalder,1.0,1781
730,xxxoffryf,1.0,2983
730,76561198131090970,0.5,1354
730,profit_m8,1.0,2750
730,76561198026921632,0.75,195
730,76561198094359049,1.0,1208
730,ruanvg001,1.0,2791
730,MrStealYourSandwich,1.0,1832
730,Scarface22753,1.0,1967
730,76561198078003443,0.0,944
730,76561198096765493,1.0,1239
730,Retroatsteam,1.0,1934
730,ShotGunFaceLift1,1.0,1976
730,katzuma,0.5,2543
730,fenrakk4,1.0,2391
730,76561198074227021,0.5,879
730,76561198015802290,0.5,146
730,76561198095748015,1.0,1225
730,sonicmario9000,1.0,2844
730,dafishguy,1.0,2320
730,Subway69,1.0,2018
730,76561198056474589,1.0,503
730,9004173,1.0,1400
730,grumpywalrus,1.0,2442
730,someonelewd,0.5,2843
730,76561198123532727,0.5,1340
730,MicrowavedTurtle,1.0,1814
730,TitusCat,1.0,2086
730,76561198047683807,1.0,379
730,76561198014206568,0.0,143
730,Tsumikiy,1.0,2098
730,76561198051252095,1.0,438
730,thebluescarecrow1,1.0,2890
730,Sn3akYb3akY,1.0,1991
730,DANKWEEDAYEM8,1.0,1527
730,76561198071967604,1.0,817
730,W33dl3y,1.0,2126
730,KittyStella7,1.0,1752
730,Ojandora,1.0,1863
730,76561198118053619,1.0,1328
730,76561198056266386,0.5,499
730,76561198035790591,0.5,248
730,L0RDVAD3R,1.0,1760
730,zombieskiler6969,1.0,2997
730,RagTheRed,1.0,1923
730,76561198040890825,1.0,274
730,44196,1.0,37
730,76561197970329595,1.0,60
730,Philosoraptor,1.0,1882
730,Sundazed93,1.0,2025
730,SuperficialWounds,1.0,2031
730,Jacknes,0.5,1703
730,Gordan3d,1.0,1644
730,Sacredpenguin,1.0,1960
730,sicktoilet,0.0,2822
730,redpillgaming,1.0,2772
730,ThisIsSatell,1.0,2080
730,vomont,0.5,2950
730,Tom12477,0.5,2089
730,im-ze-Gun-Slinger,0.5,2485
730,76561198034027094,0.5,233
730,onehundredbullets,1.0,2706
730,ScottOberle,1.0,1968
730,SquirrelJoe,1.0,2011
730,QLD_sLAUGHTERdome,1.0,1910
730,76561198042424269,1.0,290
730,76561198043392285,1.0,304
730,76561198045124591,1.0,338
730,bigboygeorge,0.0,2237
730,76561198045838636,1.0,352
730,76561198047522949,0.5,377
730,76561198048824676,0.5,397
730,James_2711,1.0,1707
730,infurnus,1.0,2490
730,Meeshall,0.5,1809
730,megustapootis,1.0,2628
730,Glovezie,1.0,1636
730,JamesyPotatie,1.0,1708
730,76561198055789935,1.0,495
730,76561198057058249,1.0,515
730,Kyall,1.0,1758
730,herobrianeo,1.0,2464
730,76561198057723496,1.0,530
730,Tessellate,1.0,2053
730,76561198059388924,1.0,558
730,76561198060153709,1.0,575
730,allwright2000,0.5,2189
730,76561198062295676,0.5,612
730,76561198062638977,0.0,619
730,76561198064261294,1.0,640
730,76561198065416634,1.0,664
730,76561198065444285,1.0,667
730,AquaLazor,1.0,1426
730,76561198067057443,0.0,699
730,bmxliam,1.0,2248
730,76561198067875234,0.0,714
730,tmailler,1.0,2906
730,76561198068242211,1.0,722
730,76561198068547407,0.5,729
730,TJBAnarchy,0.0,2039
730,alphasolar,0.5,2191
730,mrtenacity99,0.5,2657
730,76561198072573871,1.0,835
730,76561198073346300,0.0,855
730,76561198073441647,1.0,860
730,totalclutch,0.0,2915
730,HoneyDuke,1.0,1669
730,76561198075462582,1.0,901
730,76561198075908315,1.0,907
730,snakey1997,1.0,2841
730,76561198076672288,1.0,922
730,76561198076684087,1.0,924
730,mermeladaxd341,0.5,2631
730,76561198078604887,0.5,949
730,DrCptCat,1.0,1565
730,76561198080639003,0.0,988
730,franciscolis,0.25,2404
730,RedKeyMonGOPRO,0.0,1932
730,76561198084827752,1.0,1071
730,76561198087345682,1.0,1104
730,Shadowbolt4231,0.0,1973
730,clear_silver,1.0,2289
730,76561198091995282,0.25,1172
730,nimatha,0.5,2685
730,fiTcherino,1.0,2394
730,beccsbarney2013,0.5,2231
730,30102002,1.0,24
730,76561198094457617,0.5,1209
730,76561198095919114,1.0,1228
730,76561198095980012,1.0,1232
730,76561198099667653,1.0,1261
730,76561198101480347,1.0,1280
730,vitusdias,0.5,2948
730,76561198106518490,0.5,1308
730,76561198106652718,1.0,1310
730,Calligraphist,1.0,1494
730,RadekAlt,1.0,1922
730,76561198115520810,0.5,1325
730,76561198122822618,1.0,1338
730,ActuallySevans,1.0,1411
730,76561198128220819,1.0,1348
730,TheOfficialMickey,1.0,2069
730,76561198130453291,0.5,1352
730,76561198131370221,1.0,1356
730,76561198132624943,0.0,1359
730,SamuelTepes,0.5,1963
730,bilyitu,0.0,2240
730,76561198038374904,1.0,260
730,hashandtag,0.0,2454
730,HiJason,1.0,1664
730,76561198074079694,0.0,876
730,76561198055365037,0.0,487
730,76561198012741239,0.5,134
730,76561198061757134,1.0,598
730,76561198083439397,0.0,1035
730,76561198088143921,1.0,1118
730,76561198075973825,0.5,909
730,SillyBilly1089,1.0,1980
730,Roronage,1.0,1939
730,SNEAKY_Boxman,1.0,1954
730,76561198044353999,1.0,324
730,BagGoneWrongGoneSexual,1.0,1450
730,changingmags,1.0,2273
730,curtiits,0.0,2313
730,whoisENIGMA,0.0,2961
730,ExtraSpicySauce,0.0,1600
730,ireallydontfuckingcare,1.0,2492
730,bobofofo,1.0,2249
730,Joshua12345195,1.0,1728
730,kokoprogamer,1.0,2561
730,76561198066675436,1.0,690
730,user3,0.0,2936
730,ak_opt1,1.0,2182
730,SheriffMcCringle,0.0,1974
730,76561198025979243,0.0,190
730,Sotrung,1.0,1997
730,76561198111412996,1.0,1323
730,76561198043797303,0.5,312
730,Why_Not_Zoidberg,1.0,2138
730,yokta,1.0,2987
730,76561198048701431,0.25,394
730,RandomSounds,0.5,1927
730,76561198065330196,1.0,661
730,Kazkaz,1.0,1738
730,changho7875,0.5,2272
730,lanatbeonakeehsasamokoshtan,1.0,2574
730,UfKnW0tM8,0.0,2110
730,76561198089930824,0.5,1143
730,alpacabackpacker,0.5,2190
730,76561198105953265,0.75,1306
730,Ghost_Project,1.0,1633
730,spyo101,1.0,2854
730,76561198066465073,0.0,686
730,76561198101738657,0.5,1282
730,crevatian,1.0,2305
730,D_L_S,0.0,1529
730,76561198017390058,1.0,157
730,farsel,0.0,2387
730,76561198059533968,1.0,562
730,76561197992622789,0.0,85
730,76561198156757844,1.0,1374
730,76561198047907062,1.0,385
730,Jezza453,0.0,1719
730,EliteAlex,1.0,1589
730,Kingbbq1,0.5,1749
730,zachwgtv,1.0,2993
730,wickedcoolmeme,1.0,2963
730,kronix129,0.5,2564
730,dotasupimpa,1.0,2349
730,NonoNoNo890,1.0,1854
730,MadameMcThunder,1.0,1799
730,marhan,0.0,2616
730,iwannakilmyselfthx,0.5,2499
730,Yawky,0.5,2152
730,OzL0,0.0,1871
730,76561198047659670,1.0,378
730,KarismaC,1.0,1735
730,samyol,0.0,2803
730,76561198053240343,1.0,459
730,zomgCoBfAce,1.0,2998
730,76561198095224013,1.0,1220
730,furbslice,0.75,2419
730,76561198081973813,0.0,1010
730,17829463213,1.0,13
730,76561198072031255,1.0,818
730,76561198043936680,0.0,316
730,IRLShrex,1.0,1678
730,Caelstrasza,1.0,1491
730,76561198083185396,0.5,1030
730,Zelousssyy,0.75,2161
730,76561198092099507,1.0,1175
730,WattsieT,0.0,2130
730,76561197999882687,1.0,100
730,lvl85rouge,1.0,2606
730,76561198005517355,0.5,110
730,76561198026498963,1.0,192
730,76561198042684717,1.0,294
730,impulsivityy,0.5,2488
730,mr_j_ghostly,0.25,2650
730,gunfightgamer,0.5,2444
730,76561198049927258,0.0,416
730,SethDrez,1.0,1971
730,76561198068164387,0.5,721
730,76561198071819981,1.0,813
730,76561198075836652,1.0,906
730,trainlover38,1.0,2918
730,andyloveerin,0.5,2194
730,76561198081189872,1.0,998
730,76561198081460850,0.25,1000
730,Aduialphen,1.0,1414
730,Zordick,1.0,2168
730,FondlesTheScout,0.5,1619
730,76561198095005075,0.5,1219
730,SuperRowando,1.0,2029
730,76561198103361900,1.0,1294
730,MutantSloth,1.0,1836
730,76561198115711323,0.5,1326
730,C-4-Swag,1.0,1483
730,76561198071873679,0.0,815
730,76561198072798256,0.5,842
730,hfoxy,1.0,2467
730,Jakey_Cee,1.0,1705
730,76561198079218581,1.0,959
730,76561198044127701,1.0,318
730,iTzJaCe,1.0,2479
730,76561198044458846,1.0,325
730,Apedophileatyohouse,0.5,1423
730,76561198063499902,0.5,628
730,skauldrich,1.0,2829
730,76561198084994842,1.0,1073
730,76561198089331221,1.0,1139
730,76561198015886143,1.0,148
730,jpvalletta,0.0,2528
730,76561198000595834,0.25,101
730,sandw1ch,1.0,2804
730,76561198030626433,1.0,219
730,76561198059955129,0.0,570
730,Killmonjara,0.5,1747
730,76561198066536188,1.0,687
730,romakin,0.0,2787
730,76561198158100654,0.0,1376
730,76561198045183675,1.0,339
730,LAGAAK,1.0,1762
730,trainsmurf,1.0,2919
730,Way2Saltyyy,1.0,2131
730,Weaselbeast,1.0,2132
730,76561198043276490,1.0,303
730,toruxas,0.5,2913
730,caqui99,1.0,2266
730,76561198101889026,0.5,1285
730,AnotherOtaku,1.0,1420
730,fishymatt,0.5,2399
730,MortemSpiritus,0.0,1824
730,sisgeo,0.5,2828
730,Wherethejewwimminat,1.0,2135
730,CJW2012,0.25,1485
730,Xalibe,0.75,2147
730,76561198072556585,1.0,833
730,CRAZYASIANGAMER1,0.0,1488
730,superkingofthings,1.0,2868
730,76561198042021806,0.75,285
730,DoctorZues,1.0,1558
730,Kutosotuk,0.5,1757
730,76561198073222743,0.5,852
730,carebearsgalore,0.0,2267
730,76561198038191817,1.0,257
730,razormate1,0.0,2767
730,soapyshenen,1.0,2842
730,repdota,0.5,2775
730,76561198001898634,1.0,102
730,76561198070812159,0.5,784
730,DeCharge,1.0,1541
730,76561198083511800,1.0,1039
730,76561198084642518,1.0,1064
730,76561198130025891,0.5,1351
730,76561198083522714,0.5,1040
730,LeedleLeedleLeedleLee,1.0,1772
730,76561198065160268,0.5,658
730,leeooel123456,0.0,2579
730,SuperExpertPlayer,1.0,2027
730,_Reign,0.75,2171
730,STEAM0082987612,0.0,1959
730,crispysharp,0.75,2307
730,ChipBae,1.0,1509
730,xeomap001,1.0,2981
730,InsanePhoenixGaming,0.25,1688
730,76561198082949710,1.0,1025
730,76561198087836043,1.0,1115
730,hzqBICEPS,0.5,2478
730,downedpanda,1.0,2351
730,FDAOP,1.0,1601
730,Darwin420,1.0,1538
730,acousticpants,0.25,2176
730,MarucTp,0.5,1804
730,76561198071542886,1.0,809
730,cxiec1,1.0,2314
730,76561198052853176,1.0,456
730,76561198046360205,0.5,361
730,Draydian,0.5,1568
730,twinturboskyline,0.0,2928
730,pandashan,1.0,2714
730,jointkicker,1.0,2521
72850,possessioniskey,1.0,2746
72850,76561198008551473,1.0,121
72850,76561198026604616,1.0,194
72850,hl3confirmed-manaos-illuminati,0.0,2468
72850,76561198044231314,0.5,320
72850,rainbowexplosian,1.0,2761
72850,FieryWolf29,1.0,1611
72850,bigbootybitches420699,0.0,2235
72850,76561197993494010,1.0,88
72850,qjoshz,0.5,2756
72850,gjgfuj,0.5,2433
72850,76561198043797303,0.5,312
72850,PinkClouds,1.0,1889
72850,praquefazeissu,1.0,2749
72850,76561198096785215,1.0,1240
72850,WaFelekPL,0.5,2128
72850,51centcorn,1.0,40
72850,Dragonzarefriendly,1.0,1567
72850,76561198038148907,0.5,256
72850,76561198074249881,1.0,880
72850,76561198072929556,1.0,845
72850,th14f,1.0,2886
72850,76561198080224976,1.0,982
72850,76561198000595834,0.5,101
72850,76561198065321410,1.0,660
72850,FlameFireBlast,0.5,1615
72850,bvkenshiki,1.0,2263
72850,mrwafflessauce,1.0,2659
72850,nnotzsb,1.0,2688
72850,Runeraider,1.0,1940
72850,76561198069606418,1.0,752
72850,76561198064636400,1.0,645
72850,76561198044195156,1.0,319
72850,jamman54321,1.0,2506
72850,76561198061972253,1.0,604
72850,sexinahatyer,1.0,2813
72850,STEAM0082987612,1.0,1959
72850,76561198151956298,0.5,1370
72850,76561198093547083,1.0,1197
72850,yosshi3,1.0,2988
72850,76561198043713459,0.5,311
72850,76561198050955540,1.0,432
72850,76561198056503882,1.0,505
72850,mass232,1.0,2619
72850,ChipBae,1.0,1509
72850,76561198071429557,0.0,800
72850,SteemyStreem,1.0,2014
72850,76561198087681999,1.0,1113
72850,76561198089588759,1.0,1141
72850,76561198095494508,1.0,1224
72850,irishmaniic,1.0,2494
72850,76561198046094676,1.0,357
72850,76561198079327998,0.5,963
72850,76561198072676503,0.0,837
72850,COOKIESCOOKIES123,1.0,1486
72850,76561198061502870,1.0,596
72850,DonGusto,0.0,1560
72850,76561198042666584,0.75,293
72850,jacob_power,1.0,2503
72850,76561198076908554,1.0,927
72850,Kitakats,1.0,1751
72850,76561198093091281,1.0,1188
72850,76561198064849607,1.0,649
72850,earthtapestry22,1.0,2359
72850,76561198095766418,1.0,1226
72850,Beast_m0de,0.0,1456
72850,ritzhi,0.5,2783
72850,76561198088615969,1.0,1122
72850,76561198048701431,0.0,394
72850,EliteJohnnyElite,0.5,1590
72850,myteddybernie,0.0,2666
72850,suctioncuphands,0.0,2864
72850,Zombie_Assassin,1.0,2166
72850,DANKWEEDAYEM8,0.5,1527
72850,moowaffles,0.5,2645
72850,76561198063622701,1.0,631
72850,76561198098553595,0.5,1255
72850,aman98,1.0,2192
72850,HarisYusuf,1.0,1659
72850,NonoNoNo890,1.0,1854
72850,quantumquack,0.5,2758
72850,EDeSpAiR21,1.0,1577
72850,Egonegro,1.0,1584
72850,76561198077737381,0.5,939
72850,deathhead,0.0,2329
72850,76561198061851487,1.0,601
72850,R0GAN_makes_your_nan_feel_nice,0.75,1917
72850,76561198088947777,1.0,1130
72850,76561198053721457,0.0,466
72850,sticky1770,1.0,2858
72850,76561198071454865,1.0,802
72850,76561198042993298,1.0,300
72850,76561198083185396,0.5,1030
72850,givemesomeheadgivemesomehead,0.5,2432
72850,Capscain,1.0,1496
252950,coolvibesandchill,1.0,2299
252950,Lord_Marius,0.5,1787
252950,bigodo,0.5,2239
252950,76561198071111349,1.0,793
252950,76561198092971472,1.0,1186
252950,76561198074311103,1.0,881
252950,yii,0.5,2986
252950,nexusthedarkpegasus,1.0,2677
252950,76561198043276490,1.0,303
252950,76561198049623576,1.0,409
252950,76561198071102795,1.0,792
252950,76561198082834742,1.0,1023
252950,GodsAsssassin24,0.5,1638
252950,76561198072798256,0.5,842
252950,TheCatNinjaz,1.0,2058
252950,76561198075023672,1.0,894
252950,acousticpants,1.0,2176
252950,6592,0.0,46
252950,9004173,1.0,1400
252950,Joshua12345195,1.0,1728
252950,impulsivityy,1.0,2488
252950,76561198116519349,0.0,1327
252950,lindaduong,0.5,2589
252950,skauldrich,0.0,2829
252950,76561198074553384,1.0,886
4000,WeiEDKrSat,0.5,2133
4000,76561198090715178,1.0,1154
4000,76561198066955730,1.0,696
4000,76561198016940185,1.0,154
4000,kylesimmonds,1.0,2569
4000,hzqBICEPS,0.5,2478
4000,ducksswamp,1.0,2356
4000,C-4-Swag,1.0,1483
4000,76561198054265152,0.0,476
4000,76561197979086508,1.0,70
4000,summon1805,1.0,2866
4000,frost27820,1.0,2408
4000,76561198094665607,1.0,1217
4000,Roronage,0.0,1939
4000,76561198067546287,1.0,705
4000,76561198044036045,1.0,317
4000,76561198123879774,1.0,1342
4000,fireawesome,1.0,2397
4000,Dozza_The_Wozza,0.5,1564
4000,76561198060423795,1.0,581
4000,76561198076307555,0.75,915
4000,Johnnyfuckingwonny,1.0,1725
4000,76561198061502870,0.5,596
4000,holty07,0.5,2470
4000,76561198028583056,0.5,211
4000,ireallydontfuckingcare,1.0,2492
4000,M0les,0.5,1792
4000,76561198093361154,1.0,1194
4000,kekles,1.0,2546
4000,IGotItFormMyDADDY,1.0,1675
4000,ak_opt1,1.0,2182
4000,slushyb,1.0,2833
4000,Soviet_Steve,1.0,1999
4000,Smeegan,1.0,1989
4000,hallyy123,1.0,2447
4000,76561198013532168,0.5,138
4000,damo4lyf,1.0,2323
4000,nom1stakeaboutit2itsourst0ry,0.5,2689
4000,360j1mmy,1.0,29
4000,fuckyoualnahyan,1.0,2414
4000,ArMeDNeo,1.0,1427
4000,mr_doominater,0.5,2649
4000,cobblerini,1.0,2293
4000,liniers,0.5,2590
4000,76561198049802579,0.0,412
4000,76561198064442033,1.0,642
4000,syluxe,0.0,2871
4000,76561198074783932,0.0,892
4000,superglab,1.0,2867
4000,MC2001,0.5,1795
4000,pouyf,1.0,2748
4000,Nomasuras,1.0,1853
4000,mrozray,1.0,2655
4000,76561198133746607,1.0,1362
4000,Carlitosclabounclavito,1.0,1499
4000,76561198070884486,0.5,785
4000,soapyshenen,1.0,2842
4000,TetrisIsUnrealistic,1.0,2054
4000,XSTruff,1.0,2145
4000,XxdomoknightxX,1.0,2150
4000,76561198037696460,0.5,255
4000,76561198020577418,1.0,168
4000,76561198039577653,0.5,263
4000,henza,1.0,2463
4000,2608739,0.5,18
4000,GoodDogRealCheap,0.0,1641
4000,aymosh9011,1.0,2217
4000,76561198051256285,0.5,440
4000,145578,0.75,11
4000,76561198059391736,1.0,559
4000,76561198062556071,1.0,617
4000,76561198064341931,1.0,641
4000,76561198065696849,1.0,677
4000,ProSniperCOREY,1.0,1902
4000,76561198068523806,1.0,728
4000,fael7,1.0,2380
4000,realSMFC,1.0,2768
4000,76561198072139710,1.0,824
4000,76561198073379120,0.5,857
4000,404ok4561687987879847,1.0,31
4000,wolfboy_2012,1.0,2972
4000,76561198080135161,1.0,981
4000,76561198081980530,0.5,1011
4000,Sttea,0.5,2017
4000,toknbl,1.0,2907
4000,76561198084144935,0.0,1056
4000,TheEliteZero,1.0,2061
4000,alekseif,0.5,2185
4000,Zelcho,0.0,2160
4000,76561198094471302,1.0,1210
4000,76561198099648608,1.0,1260
4000,76561198101854307,1.0,1284
4000,PenguinSRPrince,0.5,1880
4000,76561198118586732,1.0,1330
4000,76561198052700471,0.5,455
4000,MT-101,1.0,1796
4000,Jonaleko,0.0,1727
4000,donovanFlame,1.0,2347
4000,76561198126495215,0.5,1346
4000,BJEXHOOP,0.5,1444
4000,itss_ur_boi_,0.5,2498
4000,76561198046042992,1.0,355
4000,76561198042021806,1.0,285
4000,EPICTIME,1.0,1578
4000,76561198065304760,1.0,659
4000,76561198067559117,1.0,706
4000,tenndown,1.0,2883
4000,baldwenis,1.0,2221
4000,76561198131296449,0.75,1355
4000,SuperExpertPlayer,0.5,2027
4000,AssassinTG,1.0,1434
4000,76561198073138517,1.0,850
4000,76561198076144807,1.0,913
4000,76561198045392198,0.5,340
4000,razarealm,1.0,2766
4000,76561198110146481,1.0,1321
4000,76561198083898578,0.5,1048
4000,76561198070637637,0.5,776
4000,76561198092638474,1.0,1184
4000,thelordoftheflies,1.0,2892
4000,76561198078003443,0.5,944
4000,76561198158100654,1.0,1376
4000,76561198071457723,0.5,803
4000,Yugikun,1.0,2156
4000,76561198004200104,1.0,105
4000,Navardi,1.0,1842
4000,76561198043392285,1.0,304
4000,WishForNight,1.0,2139
4000,76561198049805620,0.0,413
4000,76561198058442636,0.75,544
4000,76561198060545297,1.0,585
4000,76561198062628083,0.5,618
4000,Gaming_lover,1.0,1629
4000,76561198071102795,1.0,792
4000,76561198072404996,1.0,830
4000,xadocz,1.0,2980
4000,keegan1232123,1.0,2545
4000,lostcarpet,1.0,2599
4000,hardcoreblackjack,1.0,2449
4000,76561198087681999,1.0,1113
4000,battledude4,1.0,2227
4000,76561198093537015,0.0,1196
4000,HarrisonDealSteam,1.0,1661
4000,76561198230825580,1.0,1391
4000,nitrorupe,1.0,2687
4000,TheMGScrub,0.5,2066
4000,BagGoneWrongGoneSexual,0.5,1450
4000,76561198099408755,1.0,1259
4000,min3man,0.5,2640
4000,elcasero,1.0,2367
4000,SunnyBirdie,1.0,2026
4000,Killaruana,0.0,1745
